PhraseId	SentenceId	Phrase	Sentiment
106155	5606	A cautionary tale	2
52192	2578	thoughtful dialogue elbowed aside by one-liners , and	2
118103	6308	of the ` Korean New Wave '	2
13800	595	Babak	2
28744	1331	of Bugsy than the caterer	2
61812	3124	an acidic all-male	2
128978	6935	our deepest	2
126876	6821	we had no trouble sitting for Blade II .	3
126687	6811	sets out with no pretensions	2
74425	3814	is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map	2
4796	183	that made Mamet 's `` House of Games '' and last fall 's `` Heist '' so much fun	4
50581	2488	Pacino and	2
5834	233	plotting and	2
126873	6821	at seventeen	2
9221	385	superb	4
61797	3123	Oh , James !	3
136239	7365	Some are fascinating	3
143414	7784	depressing story	1
110128	5831	Santa gives gifts to grownups	3
155427	8507	narcotized	1
53295	2645	gangster\/crime comedy	3
87891	4564	's a liability .	2
7766	315	lower-class London life	2
115022	6126	some buoyant human moments	3
122045	6541	swear you are wet in some places and feel sand creeping in others	2
62832	3179	keep grown-ups	2
77031	3962	know who `` they '' were , what `` they '' looked like	2
33750	1586	idiosyncratic strain	2
111326	5903	less compelling than the circumstances of its making	1
149012	8107	his psyche	2
69442	3530	is about the relationships rather than about the outcome	2
82494	4259	feels like a streetwise McLaughlin Group ... and never fails to entertain .	3
82106	4236	ivans xtc .	2
94715	4942	teeny-bopper set	1
118003	6303	to their characters	2
7515	304	gorgeously	3
88172	4578	an American director in years	2
33001	1546	Ray Liotta	3
94650	4940	recommending it ,	3
68824	3495	trash-cinema	0
19047	835	messy , murky , unsatisfying	0
23150	1049	handsome but unfulfilling suspense drama	1
122235	6553	on the economic fringes of Margaret Thatcher 's ruinous legacy	2
87463	4538	It 's just weirdness for the sake of weirdness	1
30686	1427	claim that it is `` Based on a True Story	2
147992	8055	of a lovingly rendered coffee table book	3
36471	1725	is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .	3
99886	5240	life is too short	2
91284	4749	see this piece of crap again	0
114800	6110	Not once does it come close to being exciting .	1
25705	1174	the best ,	3
13059	561	of the exit sign	2
89536	4656	All three descriptions suit Evelyn , a besotted and obvious drama that tells us nothing new	0
41328	1984	Laughably , irredeemably awful .	0
74293	3806	Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years teen	2
126651	6809	outside Japan	2
106836	5642	by Lai 's villainous father	2
105016	5548	's back-stabbing , inter-racial desire and , most importantly , singing and dancing .	3
18005	784	simply not funny performers	0
128495	6912	seem to ask whether our civilization offers a cure for Vincent 's complaint	2
60800	3070	the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked	2
12492	536	Unambitious writing	1
7754	315	seems a disappointingly thin slice of lower-class London life ; despite the title ... amounts to surprisingly little	0
32667	1531	once overly old-fashioned	1
111711	5930	soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .	3
24797	1130	through rose-colored glasses	2
39387	1881	next to little insight	1
149302	8124	's no glance	2
78350	4031	serial killer cards	2
102080	5373	the schmaltz is manufactured	1
18802	826	remarkably alluring film	4
118146	6311	gave me plenty of time to ponder my Thanksgiving to-do list	1
17925	780	1920	2
150842	8222	Guard !	2
55336	2759	seventy-minute running time	3
111806	5934	pump life into overworked elements from Eastwood 's Dirty Harry period	3
66232	3358	Too stagey , talky -- and long -- for its own good .	1
128831	6930	marking off	2
70076	3568	wet burlap sack	1
124574	6693	'll find in this dreary mess	1
56871	2860	Sex and Lucia is so alluring	3
13289	572	successfully maintains suspense on different levels throughout a film that is both gripping and compelling .	4
389	14	distort our perspective and throw us off the path of good sense	2
106502	5624	The abiding impression	3
59396	2996	that Warm Water Under a Red Bridge is a poem to the enduring strengths of women	3
46895	2285	it were n't such a clever adaptation of the bard 's tragic play	2
138137	7474	I prefer to think of it as `` Pootie Tang with a budget . ''	2
57527	2902	Fincher 's	2
103497	5458	not life-affirming	1
47519	2317	Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	3
36832	1744	pop Freudianism	2
2905	111	do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	1
116367	6205	annoyed me most about God is Great	1
106756	5638	Kidnapper	2
8560	354	a Hollywood satire but winds up as the kind of film that should be the target of something	0
75890	3893	wounded	2
153844	8404	Britney Spears ' phoniness	1
12524	537	complaining	1
72994	3727	screen persona	2
13830	595	of Middle Eastern world politics	3
104270	5501	, good action , good acting , good dialogue , good pace , good cinematography .	4
39304	1876	accepting a 50-year-old	2
72721	3714	welfare centers	2
65421	3314	More of a career curio	2
56534	2839	produce adequate performances	3
130394	7024	Mexican and burns its Kahlories with conviction	2
75473	3869	is a smorgasbord of soliloquies about nothing delivered by the former Mr. Drew Barrymore .	1
12133	519	that it 's based on true events	2
31186	1456	in this fascinating portrait of a modern Lothario	4
58606	2953	For those in search of something different , Wendigo is a genuinely bone-chilling tale .	3
44949	2180	art and	2
78194	4023	endless scenic shots that make 105 minutes seem twice as long	1
47006	2290	stunning animation	4
15843	680	a touching reflection on aging , suffering and the prospect of death	3
43955	2130	that , in the simple telling , proves simultaneously harrowing and uplifting	2
10561	446	the respect they	3
147480	8026	Stress ` dumb .	1
48751	2381	different and	2
91420	4755	Hugh Grant and	2
122093	6543	Karmen 's enthronement among the cinema 's memorable women	3
90188	4694	artful , watery tones	3
110608	5863	radical flag fly	2
70688	3603	operates	2
44411	2153	about all	2
23185	1050	, they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	2
148835	8097	mediocre special effects ,	2
124138	6665	fuses the events of her life with the imagery in her paintings	2
74049	3788	any of the pretension associated with the term	2
94186	4916	There is a certain sense of experimentation and improvisation to this film that may not always work ,	1
28293	1305	the path may be familiar	2
116722	6224	after being an object of intense scrutiny for 104 minutes	2
92035	4788	of ` We Were Soldiers	3
34171	1606	of being the big	1
19524	856	is workmanlike in the extreme	1
26914	1235	Like a fish that 's lived too long	1
124463	6687	, inescapably gorgeous ,	4
34545	1623	out of character and logically porous action set	1
132164	7125	A lovably old-school Hollywood confection	3
84874	4389	a director beginning to resemble someone 's crazy French grandfather	1
18953	832	so many silent movies , newsreels and the like	2
134728	7272	fine documentary	4
41690	2006	whether it wants to be a gangster flick or an art film	2
124594	6694	like the standard made-for-TV movie	1
86432	4474	Hollywood vs. Woo	2
66415	3370	the best inside-show-biz	3
90177	4694	A shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown .	4
8572	354	the target of something	2
25359	1159	a thoughtful and unflinching examination of an alternative lifestyle	3
67899	3447	thrill you ,	3
16916	733	that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing	4
78932	4061	all-too-human	2
111939	5941	aimed specifically at a grade-school audience	2
107953	5709	among the best films of the year .	4
138104	7471	even as he creates	2
92324	4805	their parents , wise folks that they are	3
124919	6714	The first shocking thing about Sorority Boys is that it 's actually watchable .	3
131863	7109	would be terrific to read about	3
23209	1051	the vast majority of more casual filmgoers	2
78193	4023	dime-store psychology	0
77985	4014	wonderfully sprawling	3
123667	6641	the film -- with the possible exception of Elizabeth Hurley 's breasts --	2
123787	6646	Rocky and	3
58312	2939	is the one	3
112684	5983	be a New Yorker	2
130108	7007	` masterpiece ' and ` triumph ' and	4
74893	3839	in There	2
112283	5962	1937 breakthrough	3
153162	8364	U.S. debut	2
95996	5015	's probably worth	2
51411	2532	tired old vision	1
58418	2943	mesmerize	3
79324	4085	of playing opposite each other	2
141287	7663	heartily sick	1
57378	2892	the film 's shooting schedule waiting to scream	2
124107	6663	Has the marks of a septuagenarian ; it 's a crusty treatment of a clever gimmick .	2
90014	4683	who will construct a portrait of Castro	2
96863	5063	Yes , Spirited Away is a triumph of imagination ,	4
97286	5086	, despite many talky , slow scenes	1
48576	2372	the level of intelligence and visual splendour that can be seen in other films	3
78714	4050	, director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .	1
8287	345	The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .	3
114958	6121	even more important	3
82600	4264	have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted	4
149455	8135	A live-action cartoon ,	2
100683	5288	's a rare window on an artistic collaboration	3
64585	3268	pocket monster movie franchise	2
138475	7500	the isolation of these characters	2
54950	2737	trots	2
96621	5047	While there 's likely very little crossover appeal to those without much interest in the Elizabethans -LRB- as well as rank frustration from those in the know about Rubbo 's dumbed-down tactics -RRB-	1
29287	1357	In fact , it does n't even seem like she tried .	0
112068	5948	highway patrolman	2
100851	5297	little more than a well-acted television melodrama	1
51647	2546	Though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .	1
31695	1485	anyone old enough to have earned a 50-year friendship	2
88051	4573	Interview with the Assassin	2
134253	7244	recipe ,	2
125453	6740	the obvious voyeuristic potential	2
79107	4074	The movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .	1
151080	8235	Muddled , simplistic and more than a little pretentious .	0
55625	2778	at once laughable and compulsively watchable	3
